,Reporting Year___x,NTA__,boro___x,NO_count,unit_value_max_max_x,unit_value_min_min_x,unit_value_total_sum_x,unit_value_mean_x,YES_count,unit_value_max_max_y,unit_value_min_min_y,unit_value_total_sum_y,unit_value_mean_y,count_all,vacant_ratio
296,2019 and 2020,BX39,2,463,239.36936936936937,11.577969086284485,27411.86982721036,59.204902434579616,46,129.498046875,13.53770544634225,2582.335922569403,56.13773744716094,509,0.09037328094302555
297,2019 and 2020,BX39,2,463,239.36936936936937,11.577969086284485,27411.86982721036,59.204902434579616,32,129.498046875,13.53770544634225,1808.2882801231058,56.509008753847056,495,0.06464646464646465
298,2020 and 2021,BX39,2,482,268.82716049382714,11.577969086284485,28911.007056463244,59.98134244079511,46,129.498046875,13.53770544634225,2582.335922569403,56.13773744716094,528,0.08712121212121213
299,2020 and 2021,BX39,2,482,268.82716049382714,11.577969086284485,28911.007056463244,59.98134244079511,32,129.498046875,13.53770544634225,1808.2882801231058,56.509008753847056,514,0.0622568093385214
300,2019 and 2020,BX40,2,340,409.7786689288193,12.926727726894255,31500.486890891472,92.64849085556315,21,250.5081300813008,14.893306050862321,1405.8237747931585,66.9439892758647,361,0.05817174515235457
301,2019 and 2020,BX40,2,340,409.7786689288193,12.926727726894255,31500.486890891472,92.64849085556315,17,250.5081300813008,14.893306050862321,1261.8039032958184,74.22375901740108,357,0.047619047619047616
302,2020 and 2021,BX40,2,330,409.7786689288193,12.926727726894255,29620.233890901083,89.75828451788207,21,250.5081300813008,14.893306050862321,1405.8237747931585,66.9439892758647,351,0.05982905982905983
303,2020 and 2021,BX40,2,330,409.7786689288193,12.926727726894255,29620.233890901083,89.75828451788207,17,250.5081300813008,14.893306050862321,1261.8039032958184,74.22375901740108,347,0.04899135446685879
304,2019 and 2020,BX41,2,399,281.2335188983299,12.410071942446043,24332.840321636322,60.98456220961484,33,121.24528301886792,13.525,1940.7393091505212,58.81028209547034,432,0.0763888888888889
305,2019 and 2020,BX41,2,399,281.2335188983299,12.410071942446043,24332.840321636322,60.98456220961484,29,249.2373417721519,14.1796875,1488.9661550409241,51.343660518652555,428,0.06775700934579439
306,2020 and 2021,BX41,2,420,281.2335188983299,12.410071942446043,25599.11739760389,60.9502795181045,33,121.24528301886792,13.525,1940.7393091505212,58.81028209547034,453,0.0728476821192053
307,2020 and 2021,BX41,2,420,281.2335188983299,12.410071942446043,25599.11739760389,60.9502795181045,29,249.2373417721519,14.1796875,1488.9661550409241,51.343660518652555,449,0.0645879732739421
308,2019 and 2020,BX43,2,308,240.5727923627685,9.372721907869614,20568.94533060737,66.78229003443951,17,75.08219178082192,13.56473737035798,687.3799552446953,40.434115014393846,325,0.052307692307692305
309,2019 and 2020,BX43,2,308,240.5727923627685,9.372721907869614,20568.94533060737,66.78229003443951,11,142.785,15.22038924546105,516.3833081019754,46.94393710017959,319,0.034482758620689655
310,2020 and 2021,BX43,2,288,202.95,9.372721907869614,20133.08008749346,69.90652808157452,17,75.08219178082192,13.56473737035798,687.3799552446953,40.434115014393846,305,0.05573770491803279
311,2020 and 2021,BX43,2,288,202.95,9.372721907869614,20133.08008749346,69.90652808157452,11,142.785,15.22038924546105,516.3833081019754,46.94393710017959,299,0.03678929765886288
312,2019 and 2020,BX44,2,455,431.53846153846155,20.99537037037037,31919.54578227212,70.15284787312554,41,99.84615384615384,12.298728813559322,2057.5926914537386,50.18518759643265,496,0.08266129032258064
313,2019 and 2020,BX44,2,455,431.53846153846155,20.99537037037037,31919.54578227212,70.15284787312554,34,99.84615384615384,12.298728813559322,1897.3311595882342,55.803857634948066,489,0.06952965235173825
314,2020 and 2021,BX44,2,450,431.53846153846155,13.977498345466579,31179.59425363529,69.28798723030064,41,99.84615384615384,12.298728813559322,2057.5926914537386,50.18518759643265,491,0.0835030549898167
315,2020 and 2021,BX44,2,450,431.53846153846155,13.977498345466579,31179.59425363529,69.28798723030064,34,99.84615384615384,12.298728813559322,1897.3311595882342,55.803857634948066,484,0.07024793388429752
316,2019 and 2020,BX46,2,115,319.2631578947368,23.54032258064516,12317.256205660899,107.10657570139912,7,141.525,12.476910159529806,443.1474231617419,63.306774737391706,122,0.05737704918032787
317,2019 and 2020,BX46,2,115,319.2631578947368,23.54032258064516,12317.256205660899,107.10657570139912,3,94.27118644067797,33.6258064516129,192.5333565286545,64.1777855095515,118,0.025423728813559324
318,2020 and 2021,BX46,2,118,319.2631578947368,23.54032258064516,12449.071553034437,105.50060638164777,7,141.525,12.476910159529806,443.1474231617419,63.306774737391706,125,0.056
319,2020 and 2021,BX46,2,118,319.2631578947368,23.54032258064516,12449.071553034437,105.50060638164777,3,94.27118644067797,33.6258064516129,192.5333565286545,64.1777855095515,121,0.024793388429752067
320,2019 and 2020,BX49,2,266,394.3285714285714,11.338636363636363,25740.41935618769,96.76849382025448,31,207.108,26.526315789473685,2510.060569432047,80.96969578813055,297,0.10437710437710437
321,2019 and 2020,BX49,2,266,394.3285714285714,11.338636363636363,25740.41935618769,96.76849382025448,15,207.108,29.172797909647254,1425.2281302561378,95.01520868374251,281,0.05338078291814947
322,2020 and 2021,BX49,2,268,394.3285714285714,11.338636363636363,26194.002266749605,97.73881442817017,31,207.108,26.526315789473685,2510.060569432047,80.96969578813055,299,0.10367892976588629
323,2020 and 2021,BX49,2,268,394.3285714285714,11.338636363636363,26194.002266749605,97.73881442817017,15,207.108,29.172797909647254,1425.2281302561378,95.01520868374251,283,0.053003533568904596
324,2019 and 2020,BX52,2,185,587.25,31.392857142857142,15038.43196830531,81.28882145029898,22,168.53002070393376,21.223958333333332,1514.308451078991,68.83220232177233,207,0.10628019323671498
325,2019 and 2020,BX52,2,185,587.25,31.392857142857142,15038.43196830531,81.28882145029898,21,90.41659523401337,13.700404858299596,1170.4598806605009,55.73618479335718,206,0.10194174757281553
326,2020 and 2021,BX52,2,187,587.25,21.223958333333332,15938.718238271395,85.23378737043527,22,168.53002070393376,21.223958333333332,1514.308451078991,68.83220232177233,209,0.10526315789473684
327,2020 and 2021,BX52,2,187,587.25,21.223958333333332,15938.718238271395,85.23378737043527,21,90.41659523401337,13.700404858299596,1170.4598806605009,55.73618479335718,208,0.10096153846153846
328,2019 and 2020,BX55,2,184,585.0,14.96629213483146,14135.251477254858,76.82201889812423,11,152.43143976493633,24.159574468085108,720.7413753563386,65.5219432142126,195,0.05641025641025641
329,2019 and 2020,BX55,2,184,585.0,14.96629213483146,14135.251477254858,76.82201889812423,10,138.25576847868595,24.159574468085108,666.3416039286896,66.63416039286895,194,0.05154639175257732
330,2020 and 2021,BX55,2,206,585.0,14.96629213483146,15348.991828407807,74.50966906994081,11,152.43143976493633,24.159574468085108,720.7413753563386,65.5219432142126,217,0.05069124423963134
331,2020 and 2021,BX55,2,206,585.0,14.96629213483146,15348.991828407807,74.50966906994081,10,138.25576847868595,24.159574468085108,666.3416039286896,66.63416039286895,216,0.046296296296296294
332,2019 and 2020,BX59,2,217,301.41355563610006,16.224489795918366,15028.458337569087,69.25556837589441,15,149.89568845618916,27.091090251193037,1101.683553029039,73.44557020193594,232,0.06465517241379311
333,2019 and 2020,BX59,2,217,301.41355563610006,16.224489795918366,15028.458337569087,69.25556837589441,19,149.89568845618916,13.120940303124033,1331.802525838349,70.09486978096574,236,0.08050847457627118
334,2020 and 2021,BX59,2,223,301.41355563610006,18.17,16711.553076731077,74.93969989565505,15,149.89568845618916,27.091090251193037,1101.683553029039,73.44557020193594,238,0.06302521008403361
335,2020 and 2021,BX59,2,223,301.41355563610006,18.17,16711.553076731077,74.93969989565505,19,149.89568845618916,13.120940303124033,1331.802525838349,70.09486978096574,242,0.07851239669421488
336,2019 and 2020,BX62,2,224,470.0,19.218430034129693,16165.331701551942,72.16665938192831,14,109.8,12.764270613107822,490.8115208482778,35.05796577487698,238,0.058823529411764705
337,2019 and 2020,BX62,2,224,470.0,19.218430034129693,16165.331701551942,72.16665938192831,15,89.84432913269089,19.218430034129693,565.406760825844,37.69378405505627,239,0.06276150627615062
338,2020 and 2021,BX62,2,247,347.9268292682927,19.218430034129693,17971.85841128799,72.76056036958701,14,109.8,12.764270613107822,490.8115208482778,35.05796577487698,261,0.05363984674329502
339,2020 and 2021,BX62,2,247,347.9268292682927,19.218430034129693,17971.85841128799,72.76056036958701,15,89.84432913269089,19.218430034129693,565.406760825844,37.69378405505627,262,0.05725190839694656
340,2019 and 2020,BX63,2,388,457.0945945945946,13.293947756132924,29528.425931505706,76.1041905451178,19,263.15,16.210744173490507,1352.2506589115528,71.17108731113436,407,0.04668304668304668
341,2019 and 2020,BX63,2,388,457.0945945945946,13.293947756132924,29528.425931505706,76.1041905451178,22,225.83793103448275,16.210744173490507,1515.4464056761476,68.88392753073398,410,0.05365853658536585
342,2020 and 2021,BX63,2,377,457.0945945945946,13.293947756132924,29383.16474912608,77.93942904277475,19,263.15,16.210744173490507,1352.2506589115528,71.17108731113436,396,0.047979797979797977
343,2020 and 2021,BX63,2,377,457.0945945945946,13.293947756132924,29383.16474912608,77.93942904277475,22,225.83793103448275,16.210744173490507,1515.4464056761476,68.88392753073398,399,0.05513784461152882
344,2019 and 2020,BX75,2,139,174.5612086203066,12.375,6694.989474917907,48.16539190588422,15,93.65625,17.543436293436294,654.6186379270596,43.64124252847064,154,0.09740259740259741
345,2019 and 2020,BX75,2,139,174.5612086203066,12.375,6694.989474917907,48.16539190588422,11,76.47985074626865,28.908,498.52713717214897,45.320648833831726,150,0.07333333333333333
346,2020 and 2021,BX75,2,129,174.5612086203066,12.375,6457.956605619497,50.06167911332943,15,93.65625,17.543436293436294,654.6186379270596,43.64124252847064,144,0.10416666666666667
347,2020 and 2021,BX75,2,129,174.5612086203066,12.375,6457.956605619497,50.06167911332943,11,76.47985074626865,28.908,498.52713717214897,45.320648833831726,140,0.07857142857142857
348,2019 and 2020,MN01,1,424,518.75,18.5625,31174.716994904436,73.52527593137839,32,141.8021246640215,27.310315828817043,1607.1801083124133,50.224378384762915,456,0.07017543859649122
349,2019 and 2020,MN01,1,424,518.75,18.5625,31174.716994904436,73.52527593137839,4,198.44248451867142,85.25675675675676,494.99450650500444,123.74862662625111,428,0.009345794392523364
350,2019 and 2020,MN01,1,424,518.75,18.5625,31174.716994904436,73.52527593137839,14,180.34883720930233,20.11,1074.1531591100306,76.72522565071647,438,0.0319634703196347
351,2019 and 2020,MN01,1,424,518.75,18.5625,31174.716994904436,73.52527593137839,5,198.44248451867142,85.25675675675676,618.6005825453916,123.72011650907832,429,0.011655011655011656
352,2019 and 2020,MN01,2,42,235.2860501567398,29.31913407821229,4005.4167669774856,95.36706588041632,32,141.8021246640215,27.310315828817043,1607.1801083124133,50.224378384762915,74,0.43243243243243246
353,2019 and 2020,MN01,2,42,235.2860501567398,29.31913407821229,4005.4167669774856,95.36706588041632,4,198.44248451867142,85.25675675675676,494.99450650500444,123.74862662625111,46,0.08695652173913043
354,2019 and 2020,MN01,2,42,235.2860501567398,29.31913407821229,4005.4167669774856,95.36706588041632,14,180.34883720930233,20.11,1074.1531591100306,76.72522565071647,56,0.25
355,2019 and 2020,MN01,2,42,235.2860501567398,29.31913407821229,4005.4167669774856,95.36706588041632,5,198.44248451867142,85.25675675675676,618.6005825453916,123.72011650907832,47,0.10638297872340426
356,2020 and 2021,MN01,1,427,518.75,18.5625,30379.244646132825,71.14577200499491,32,141.8021246640215,27.310315828817043,1607.1801083124133,50.224378384762915,459,0.06971677559912855
357,2020 and 2021,MN01,1,427,518.75,18.5625,30379.244646132825,71.14577200499491,4,198.44248451867142,85.25675675675676,494.99450650500444,123.74862662625111,431,0.009280742459396751
358,2020 and 2021,MN01,1,427,518.75,18.5625,30379.244646132825,71.14577200499491,14,180.34883720930233,20.11,1074.1531591100306,76.72522565071647,441,0.031746031746031744
359,2020 and 2021,MN01,1,427,518.75,18.5625,30379.244646132825,71.14577200499491,5,198.44248451867142,85.25675675675676,618.6005825453916,123.72011650907832,432,0.011574074074074073
360,2020 and 2021,MN01,2,43,235.2860501567398,25.258358662613983,3992.7043590518224,92.85358974539122,32,141.8021246640215,27.310315828817043,1607.1801083124133,50.224378384762915,75,0.4266666666666667
361,2020 and 2021,MN01,2,43,235.2860501567398,25.258358662613983,3992.7043590518224,92.85358974539122,4,198.44248451867142,85.25675675675676,494.99450650500444,123.74862662625111,47,0.0851063829787234
362,2020 and 2021,MN01,2,43,235.2860501567398,25.258358662613983,3992.7043590518224,92.85358974539122,14,180.34883720930233,20.11,1074.1531591100306,76.72522565071647,57,0.24561403508771928
363,2020 and 2021,MN01,2,43,235.2860501567398,25.258358662613983,3992.7043590518224,92.85358974539122,5,198.44248451867142,85.25675675675676,618.6005825453916,123.72011650907832,48,0.10416666666666667
364,2019 and 2020,MN03,1,532,244.47761194029852,15.736276503049666,30935.661042138127,58.149738801011516,57,138.8568129330254,21.18408369020717,3322.539732238079,58.29017074101893,589,0.0967741935483871
365,2019 and 2020,MN03,1,532,244.47761194029852,15.736276503049666,30935.661042138127,58.149738801011516,57,114.94148936170212,19.6875,3155.825508542951,55.36535979899914,589,0.0967741935483871
366,2020 and 2021,MN03,1,523,244.47761194029852,15.736276503049666,31070.71633877179,59.40863544698239,57,138.8568129330254,21.18408369020717,3322.539732238079,58.29017074101893,580,0.09827586206896552
367,2020 and 2021,MN03,1,523,244.47761194029852,15.736276503049666,31070.71633877179,59.40863544698239,57,114.94148936170212,19.6875,3155.825508542951,55.36535979899914,580,0.09827586206896552
368,2019 and 2020,MN04,1,329,233.75950760608487,15.621890547263682,19871.650372245585,60.40015310712944,57,205.6654779707811,15.621890547263682,3041.627342459283,53.36188320104006,386,0.14766839378238342
369,2019 and 2020,MN04,1,329,233.75950760608487,15.621890547263682,19871.650372245585,60.40015310712944,52,205.6654779707811,27.83403037640326,2781.1555281480037,53.48376015669238,381,0.13648293963254593
370,2020 and 2021,MN04,1,368,242.56441951126746,15.621890547263682,23039.060237210906,62.60614194894268,57,205.6654779707811,15.621890547263682,3041.627342459283,53.36188320104006,425,0.13411764705882354
371,2020 and 2021,MN04,1,368,242.56441951126746,15.621890547263682,23039.060237210906,62.60614194894268,52,205.6654779707811,27.83403037640326,2781.1555281480037,53.48376015669238,420,0.12380952380952381
372,2019 and 2020,MN06,1,140,455.7692307692308,14.660946002511512,9048.635349900096,64.63310964214354,9,78.75811939375194,26.68187001140251,442.4590920863436,49.162121342927065,149,0.06040268456375839
373,2019 and 2020,MN06,1,140,455.7692307692308,14.660946002511512,9048.635349900096,64.63310964214354,9,64.02706656912947,30.62236921226699,425.2877640865933,47.25419600962148,149,0.06040268456375839
374,2020 and 2021,MN06,1,123,455.7692307692308,14.660946002511512,7530.595591813171,61.224354404985135,9,78.75811939375194,26.68187001140251,442.4590920863436,49.162121342927065,132,0.06818181818181818
375,2020 and 2021,MN06,1,123,455.7692307692308,14.660946002511512,7530.595591813171,61.224354404985135,9,64.02706656912947,30.62236921226699,425.2877640865933,47.25419600962148,132,0.06818181818181818
376,2019 and 2020,MN09,1,283,577.2228260869565,13.81555044204917,27346.450870289562,96.63056844625287,16,460.7517116110102,56.51244167962675,1967.7715661418706,122.98572288386691,299,0.05351170568561873
377,2019 and 2020,MN09,1,283,577.2228260869565,13.81555044204917,27346.450870289562,96.63056844625287,34,460.7517116110102,44.21366954213669,3680.543737472783,108.25128639625832,317,0.10725552050473186
378,2020 and 2021,MN09,1,284,577.2228260869565,13.81555044204917,28085.420596515007,98.89232604406692,16,460.7517116110102,56.51244167962675,1967.7715661418706,122.98572288386691,300,0.05333333333333334
379,2020 and 2021,MN09,1,284,577.2228260869565,13.81555044204917,28085.420596515007,98.89232604406692,34,460.7517116110102,44.21366954213669,3680.543737472783,108.25128639625832,318,0.1069182389937107
380,2019 and 2020,MN11,1,299,440.2368220015279,10.473803960152503,28501.101391520315,95.32140933618834,57,480.1188490408674,19.79087452471483,6336.960179034459,111.17473998306068,356,0.1601123595505618
381,2019 and 2020,MN11,1,299,440.2368220015279,10.473803960152503,28501.101391520315,95.32140933618834,49,480.1188490408674,25.811315758503,5537.8354043992895,113.01704906937326,348,0.14080459770114942
382,2020 and 2021,MN11,1,328,440.2368220015279,6.560842580402483,30901.31354117124,94.21132177186354,57,480.1188490408674,19.79087452471483,6336.960179034459,111.17473998306068,385,0.14805194805194805
383,2020 and 2021,MN11,1,328,440.2368220015279,6.560842580402483,30901.31354117124,94.21132177186354,49,480.1188490408674,25.811315758503,5537.8354043992895,113.01704906937326,377,0.129973474801061
384,2019 and 2020,MN12,1,723,569.5046747563159,21.89168965314866,97132.30962052877,134.34620971027493,91,299.0796284235423,26.232071151014264,10349.243278968035,113.72794812052786,814,0.11179361179361179
385,2019 and 2020,MN12,1,723,569.5046747563159,21.89168965314866,97132.30962052877,134.34620971027493,112,398.8235294117647,36.27753303964758,14380.372107877985,128.39617953462488,835,0.1341317365269461
386,2020 and 2021,MN12,1,683,569.5046747563159,21.89168965314866,90643.07490773115,132.71314042127548,91,299.0796284235423,26.232071151014264,10349.243278968035,113.72794812052786,774,0.11757105943152454
387,2020 and 2021,MN12,1,683,569.5046747563159,21.89168965314866,90643.07490773115,132.71314042127548,112,398.8235294117647,36.27753303964758,14380.372107877985,128.39617953462488,795,0.14088050314465408
388,2019 and 2020,MN13,1,1398,578.4782608695652,45.50370389489714,234647.94690921885,167.84545558599345,231,537.5578121000085,45.50370389489714,38138.857325048695,165.10327846341426,1629,0.141804788213628
389,2019 and 2020,MN13,1,1398,578.4782608695652,45.50370389489714,234647.94690921885,167.84545558599345,297,537.5578121000085,45.50370389489714,50752.2583649389,170.88302479777406,1695,0.1752212389380531
390,2020 and 2021,MN13,1,1325,565.9206081081081,45.50370389489714,224891.71985182856,169.7295998881725,231,537.5578121000085,45.50370389489714,38138.857325048695,165.10327846341426,1556,0.14845758354755784
391,2020 and 2021,MN13,1,1325,565.9206081081081,45.50370389489714,224891.71985182856,169.7295998881725,297,537.5578121000085,45.50370389489714,50752.2583649389,170.88302479777406,1622,0.18310727496917387
392,2019 and 2020,MN14,1,327,364.72131147540983,73.94221853496657,53796.68736932332,164.5158635147502,30,320.3018867924528,82.74891774891775,5113.274654824287,170.44248849414288,357,0.08403361344537816
393,2019 and 2020,MN14,1,327,364.72131147540983,73.94221853496657,53796.68736932332,164.5158635147502,34,320.3018867924528,82.74891774891775,5846.432257776702,171.95388993460887,361,0.09418282548476455
394,2020 and 2021,MN14,1,317,364.72131147540983,67.31475135891249,52248.48518365939,164.82171982226936,30,320.3018867924528,82.74891774891775,5113.274654824287,170.44248849414288,347,0.08645533141210375
395,2020 and 2021,MN14,1,317,364.72131147540983,67.31475135891249,52248.48518365939,164.82171982226936,34,320.3018867924528,82.74891774891775,5846.432257776702,171.95388993460887,351,0.09686609686609686
396,2019 and 2020,MN15,1,710,538.479262672811,13.690677966101696,114623.56819539313,161.44164534562412,94,367.6068376068376,55.931937172774866,15458.18589757578,164.4487861444232,804,0.11691542288557213
397,2019 and 2020,MN15,1,710,538.479262672811,13.690677966101696,114623.56819539313,161.44164534562412,132,490.45714285714286,32.24460431654676,21119.883687809368,159.99911884704068,842,0.15676959619952494
398,2020 and 2021,MN15,1,659,538.479262672811,13.690677966101696,105724.28504341422,160.43138853325374,94,367.6068376068376,55.931937172774866,15458.18589757578,164.4487861444232,753,0.1248339973439575
399,2020 and 2021,MN15,1,659,538.479262672811,13.690677966101696,105724.28504341422,160.43138853325374,132,490.45714285714286,32.24460431654676,21119.883687809368,159.99911884704068,791,0.16687737041719342
400,2019 and 2020,MN17,1,2613,598.768115942029,39.61607142857143,448604.9427105935,171.68195281691294,400,576.9672221230063,6.334272489434494,66598.40228280192,166.4960057070048,3013,0.13275804845668768
401,2019 and 2020,MN17,1,2613,598.768115942029,39.61607142857143,448604.9427105935,171.68195281691294,544,576.9672221230063,6.334272489434494,92162.27190631891,169.41594100426272,3157,0.17231548938866012
402,2020 and 2021,MN17,1,2263,598.768115942029,39.61607142857143,373284.97796299367,164.9513822196172,400,576.9672221230063,6.334272489434494,66598.40228280192,166.4960057070048,2663,0.1502065339842283
403,2020 and 2021,MN17,1,2263,598.768115942029,39.61607142857143,373284.97796299367,164.9513822196172,544,576.9672221230063,6.334272489434494,92162.27190631891,169.41594100426272,2807,0.19380121125757035
404,2019 and 2020,MN19,1,775,572.4444696282865,54.70445397269864,132736.8539264094,171.2733599050444,132,572.4444696282865,54.70445397269864,22209.837335172313,168.2563434482751,907,0.14553472987872107
405,2019 and 2020,MN19,1,775,572.4444696282865,54.70445397269864,132736.8539264094,171.2733599050444,201,409.38,54.70445397269864,33029.77045530418,164.32721619554317,976,0.20594262295081966
406,2020 and 2021,MN19,1,742,572.4444696282865,54.70445397269864,127308.96078797372,171.5754188517166,132,572.4444696282865,54.70445397269864,22209.837335172313,168.2563434482751,874,0.15102974828375287
407,2020 and 2021,MN19,1,742,572.4444696282865,54.70445397269864,127308.96078797372,171.5754188517166,201,409.38,54.70445397269864,33029.77045530418,164.32721619554317,943,0.21314952279957583
408,2019 and 2020,MN20,1,643,491.97667962243196,54.588792975746394,99532.88720829344,154.79453687137394,82,350.3391859537111,10.373574116754675,13998.073849665696,170.70821767884996,725,0.11310344827586206
409,2019 and 2020,MN20,1,643,491.97667962243196,54.588792975746394,99532.88720829344,154.79453687137394,115,350.3391859537111,58.26268302040917,17054.50677596631,148.30005892144618,758,0.1517150395778364
410,2020 and 2021,MN20,1,627,491.97667962243196,54.588792975746394,96878.83625924471,154.51170057295806,82,350.3391859537111,10.373574116754675,13998.073849665696,170.70821767884996,709,0.1156558533145275
411,2020 and 2021,MN20,1,627,491.97667962243196,54.588792975746394,96878.83625924471,154.51170057295806,115,350.3391859537111,58.26268302040917,17054.50677596631,148.30005892144618,742,0.15498652291105122
412,2019 and 2020,MN21,1,361,524.4690265486726,50.485027414593,62235.287974207364,172.39691959614228,47,470.82526286662977,12.480225430096896,7072.729536983649,150.48360716986488,408,0.11519607843137254
413,2019 and 2020,MN21,1,361,524.4690265486726,50.485027414593,62235.287974207364,172.39691959614228,72,470.82526286662977,12.480225430096896,12170.691178895653,169.03737748466185,433,0.16628175519630484
414,2020 and 2021,MN21,1,346,524.4690265486726,62.270973963355836,58831.71413135528,170.033855870969,47,470.82526286662977,12.480225430096896,7072.729536983649,150.48360716986488,393,0.11959287531806616
415,2020 and 2021,MN21,1,346,524.4690265486726,62.270973963355836,58831.71413135528,170.033855870969,72,470.82526286662977,12.480225430096896,12170.691178895653,169.03737748466185,418,0.1722488038277512
416,2019 and 2020,MN22,1,921,506.7439024390244,23.799004889765804,165904.82383525063,180.13553076574445,104,441.0,40.65513142253335,20133.60006941072,193.59230835971846,1025,0.10146341463414635
417,2019 and 2020,MN22,1,921,506.7439024390244,23.799004889765804,165904.82383525063,180.13553076574445,148,476.22857142857146,57.03061224489796,25585.57246527226,172.87548963021797,1069,0.1384471468662301
418,2020 and 2021,MN22,1,868,506.7439024390244,23.799004889765804,155256.7160150677,178.86718434915633,104,441.0,40.65513142253335,20133.60006941072,193.59230835971846,972,0.10699588477366255
419,2020 and 2021,MN22,1,868,506.7439024390244,23.799004889765804,155256.7160150677,178.86718434915633,148,476.22857142857146,57.03061224489796,25585.57246527226,172.87548963021797,1016,0.14566929133858267
420,2019 and 2020,MN23,1,1286,560.5263157894736,23.1856672965218,279706.11514252954,217.50086714038068,185,598.939393939394,71.19333923624004,42808.82491701086,231.3990536054641,1471,0.1257647858599592
421,2019 and 2020,MN23,1,1286,560.5263157894736,23.1856672965218,279706.11514252954,217.50086714038068,241,598.939393939394,71.19333923624004,53124.41291865686,220.4332486251322,1527,0.15782580222658807
422,2020 and 2021,MN23,1,1188,560.4381443298969,23.1856672965218,259115.51816042632,218.1107055222444,185,598.939393939394,71.19333923624004,42808.82491701086,231.3990536054641,1373,0.1347414420975965
423,2020 and 2021,MN23,1,1188,560.4381443298969,23.1856672965218,259115.51816042632,218.1107055222444,241,598.939393939394,71.19333923624004,53124.41291865686,220.4332486251322,1429,0.16864940517844645
424,2019 and 2020,MN24,1,1429,591.6,32.46774193548387,270247.7420666172,189.11668444129964,238,489.0158984471284,16.023058252427184,44890.053007024064,188.61366809673976,1667,0.14277144571085784
425,2019 and 2020,MN24,1,1429,591.6,32.46774193548387,270247.7420666172,189.11668444129964,337,489.0158984471284,40.93931398416886,64289.65895308999,190.77050134448066,1766,0.19082672706681766
426,2020 and 2021,MN24,1,1325,591.6,32.46774193548387,250105.644519516,188.75897699586113,238,489.0158984471284,16.023058252427184,44890.053007024064,188.61366809673976,1563,0.15227127319257838
427,2020 and 2021,MN24,1,1325,591.6,32.46774193548387,250105.644519516,188.75897699586113,337,489.0158984471284,40.93931398416886,64289.65895308999,190.77050134448066,1662,0.20276774969915765
428,2019 and 2020,MN25,1,476,558.4745762711865,32.477375565610856,53890.11095299481,113.21451880881263,95,319.17420814479635,31.876196553924697,9479.741357437873,99.78675113092498,571,0.16637478108581435
429,2019 and 2020,MN25,1,476,558.4745762711865,32.477375565610856,53890.11095299481,113.21451880881263,108,319.17420814479635,31.876196553924697,11236.186389428001,104.03876286507409,584,0.18493150684931506
430,2020 and 2021,MN25,1,435,558.4745762711865,45.346970889063726,49122.62403744211,112.92557249986692,95,319.17420814479635,31.876196553924697,9479.741357437873,99.78675113092498,530,0.1792452830188679
431,2020 and 2021,MN25,1,435,558.4745762711865,45.346970889063726,49122.62403744211,112.92557249986692,108,319.17420814479635,31.876196553924697,11236.186389428001,104.03876286507409,543,0.19889502762430938
432,2019 and 2020,MN27,1,1215,569.2926969522714,26.84367601873772,141418.6195774903,116.39392557818131,225,291.6731821735731,22.723253757736515,25567.304713052094,113.63246539134263,1440,0.15625
433,2019 and 2020,MN27,1,1215,569.2926969522714,26.84367601873772,141418.6195774903,116.39392557818131,245,255.6,22.723253757736515,27010.381830606457,110.24645645145493,1460,0.1678082191780822
434,2020 and 2021,MN27,1,1237,569.2926969522714,21.040651570750917,143958.83226634262,116.37739067610559,225,291.6731821735731,22.723253757736515,25567.304713052094,113.63246539134263,1462,0.1538987688098495
435,2020 and 2021,MN27,1,1237,569.2926969522714,21.040651570750917,143958.83226634262,116.37739067610559,245,255.6,22.723253757736515,27010.381830606457,110.24645645145493,1482,0.16531713900134953
436,2019 and 2020,MN28,1,358,319.8018292682927,25.97826086956522,44896.92363730327,125.41040122151752,55,277.89748045178106,39.47123015873016,7071.423273491753,128.5713322453046,413,0.13317191283292978
437,2019 and 2020,MN28,1,358,319.8018292682927,25.97826086956522,44896.92363730327,125.41040122151752,67,277.89748045178106,45.17470881863561,8365.444973306994,124.85738766129842,425,0.15764705882352942
438,2020 and 2021,MN28,1,347,314.56545064377684,25.97826086956522,45031.99480056065,129.77520115435345,55,277.89748045178106,39.47123015873016,7071.423273491753,128.5713322453046,402,0.13681592039800994
439,2020 and 2021,MN28,1,347,314.56545064377684,25.97826086956522,45031.99480056065,129.77520115435345,67,277.89748045178106,45.17470881863561,8365.444973306994,124.85738766129842,414,0.16183574879227053
440,2019 and 2020,MN31,1,635,433.3912611717974,55.06153846153846,103309.64223496958,162.69234997633004,94,433.3912611717974,75.08331971900016,14836.402461993217,157.8340687446087,729,0.1289437585733882
441,2019 and 2020,MN31,1,635,433.3912611717974,55.06153846153846,103309.64223496958,162.69234997633004,119,433.3912611717974,73.63278622359748,20231.6999723634,170.01428548204538,754,0.15782493368700265
442,2020 and 2021,MN31,1,639,433.4530853761623,55.06153846153846,105275.14536500387,164.74983625196225,94,433.3912611717974,75.08331971900016,14836.402461993217,157.8340687446087,733,0.12824010914051842
443,2020 and 2021,MN31,1,639,433.4530853761623,55.06153846153846,105275.14536500387,164.74983625196225,119,433.3912611717974,73.63278622359748,20231.6999723634,170.01428548204538,758,0.15699208443271767
